order_item_id,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value
1,79.9,11.95,1,2,1,91.85
1,39.9,22.28,1,2,1,186.54
2,39.9,22.28,1,2,1,186.54
3,39.9,22.28,1,2,1,186.54
1,84.99,22.91,1,1,3,107.9
1,29.9,16.95,1,1,1,46.85
1,79.0,21.04,1,1,1,100.04
1,49.0,18.59,2,3,1,50.0
1,49.0,18.59,1,1,1,17.59
1,43.48,10.96,1,3,1,54.44
1,149.0,16.67,1,2,1,165.67
1,195.9,18.0,1,2,1,213.9
1,13.98,21.15,1,1,1,35.13
1,117.3,21.73,1,1,1,139.03
1,43.99,25.19,1,1,5,69.18
1,46.86,14.52,1,1,1,124.8
2,48.9,14.52,1,1,1,124.8
1,235.0,23.71,1,1,3,258.71
1,241.0,19.57,1,1,1,260.57
1,79.0,12.99,1,1,3,91.99
1,99.9,17.95,1,1,10,117.85
1,44.49,9.06,1,1,2,53.55
1,29.9,4.24,1,1,10,144.27
2,96.0,14.13,1,1,10,144.27
1,166.99,13.72,1,1,3,180.71
1,29.9,15.31,1,1,1,20.21
1,29.9,15.31,2,3,1,25.0
1,235.0,12.26,1,1,9,247.26
1,27.9,15.1,1,2,1,43.0
1,13.65,15.23,1,1,1,28.88
1,59.8,15.17,1,2,1,74.97
1,11.5,18.23,1,1,1,29.73
1,118.0,17.74,1,1,2,135.74
1,24.5,15.1,1,1,2,39.6
1,79.99,23.14,1,1,10,103.13
1,28.99,14.1,1,4,1,43.09
1,109.99,34.13,1,1,7,144.12
1,135.9,13.99,1,1,4,149.89
1,169.99,33.64,1,2,1,203.63
1,29.9,16.79,1,1,4,46.69
1,112.99,15.18,1,2,1,128.17
1,131.9,20.16,1,2,1,152.06
1,49.0,19.24,1,1,10,122.49
2,35.0,19.25,1,1,10,122.49
1,149.99,19.06,1,1,6,338.1
2,149.99,19.06,1,1,6,338.1
1,79.99,15.38,1,1,5,95.37
1,44.99,19.32,1,1,4,128.62
2,44.99,19.32,1,1,4,128.62
1,69.9,9.0,1,2,1,157.8
2,69.9,9.0,1,2,1,157.8
1,151.9,17.97,1,1,5,169.87
1,259.0,19.91,1,1,8,278.91
1,89.0,19.81,1,1,2,108.81
1,39.0,13.43,1,1,1,52.43
1,50.9,17.93,1,1,3,68.83
1,39.99,17.92,1,1,4,57.91
1,48.9,31.95,1,2,1,80.85
1,59.9,17.67,1,1,1,53.83
1,59.9,17.67,2,3,1,23.74
1,174.9,8.48,1,1,4,183.38
1,103.6,9.54,1,1,2,113.14
1,74.9,16.77,1,1,4,91.67
1,60.0,19.61,1,1,1,79.61
1,39.0,16.11,1,1,1,55.11
1,23.99,7.78,1,1,1,31.77
1,29.9,11.85,1,1,4,44.67
1,34.99,15.1,1,1,1,100.18
2,34.99,15.1,1,1,1,100.18
1,129.99,18.79,1,1,4,148.78
1,19.9,12.79,1,1,1,32.69
1,18.5,8.29,1,1,1,53.58
2,18.5,8.29,1,1,1,53.58
1,55.99,26.93,1,1,6,331.68
2,55.99,26.93,1,1,6,331.68
3,55.99,26.93,1,1,6,331.68
4,55.99,26.93,1,1,6,331.68
1,108.0,15.52,1,2,1,247.04
2,108.0,15.52,1,2,1,247.04
1,18.9,12.48,1,1,1,31.38
1,67.99,14.52,1,1,1,82.51
1,122.99,30.11,1,1,1,153.1
1,53.99,16.35,1,1,1,70.34
1,44.99,12.79,1,2,1,57.78
1,215.56,19.75,1,1,4,235.31
1,256.0,20.76,1,1,5,276.76
1,172.33,26.49,1,1,10,198.82
1,135.9,22.58,1,1,10,158.48
1,67.5,7.78,1,1,3,150.56
2,67.5,7.78,1,1,3,150.56
1,29.9,7.63,1,1,3,37.53
1,45.9,18.23,1,1,1,64.13
1,55.0,15.49,1,1,2,70.49
1,69.9,16.25,1,1,8,86.15
1,124.99,23.45,1,1,5,148.44
1,19.0,7.39,1,3,1,26.39
1,49.9,11.85,1,2,1,61.75
1,28.0,18.23,1,1,3,46.23
1,29.99,14.1,1,1,1,44.09
1,89.18,16.59,1,2,1,105.77
1,62.99,18.32,1,1,4,81.31
1,29.9,11.74,1,1,4,41.64
1,109.9,15.52,1,1,1,250.84
2,109.9,15.52,1,1,1,250.84
1,15.0,8.5,1,1,2,74.79
2,42.79,8.5,1,1,2,74.79
1,225.0,21.53,1,1,8,246.53
1,146.0,34.82,1,1,10,180.82
1,200.0,31.2,1,2,1,251.24
2,19.99,0.05,1,2,1,251.24
1,135.0,20.99,1,1,4,155.99
1,122.99,25.21,1,2,1,148.2
1,25.0,8.88,1,1,3,33.88
1,129.8,21.75,1,1,3,151.55
1,168.0,26.46,1,1,5,583.38
2,168.0,26.46,1,1,5,583.38
3,168.0,26.46,1,1,5,583.38
1,39.0,18.23,1,2,1,57.23
1,91.55,13.3,1,1,5,104.85
1,138.9,17.71,1,1,8,156.61
1,35.0,10.13,1,1,9,90.26
2,35.0,10.13,1,1,9,90.26
1,27.9,14.1,1,1,1,42.0
1,35.0,20.43,1,1,1,55.43
1,134.9,19.91,1,2,1,154.81
1,15.9,12.48,1,1,1,28.38
1,189.0,19.2,1,1,8,208.2
1,69.9,13.08,1,1,3,82.98
1,39.9,14.1,1,1,1,54.0
1,24.5,11.85,1,2,1,36.35
1,37.89,8.11,1,1,1,46.0
1,25.0,18.28,1,4,1,43.28
1,29.9,12.87,1,1,1,42.77
1,89.7,15.38,1,1,2,105.08
1,99.0,14.44,1,1,1,113.44
1,48.9,15.1,1,1,1,64.0
1,44.9,13.89,1,1,1,58.79
1,88.0,13.74,1,1,1,101.74
1,259.98,25.87,1,1,9,285.85
1,61.9,17.27,1,2,1,79.17
1,11.99,8.98,1,2,1,130.45
2,11.99,8.98,1,2,1,130.45
3,11.99,8.98,1,2,1,130.45
4,11.99,34.56,1,2,1,130.45
5,11.99,8.98,1,2,1,130.45
1,39.9,19.32,1,2,1,59.22
1,31.86,16.41,1,2,1,48.27
1,59.0,14.18,1,1,1,73.18
1,65.9,16.9,1,1,2,82.8
1,80.4,13.12,1,1,3,93.52
1,53.99,14.13,1,1,3,68.12
1,51.9,16.06,1,2,1,67.96
1,144.99,26.04,1,1,2,171.03
1,36.0,15.23,1,1,5,51.23
1,39.9,18.23,1,1,5,58.13
1,72.0,21.58,1,1,9,93.58
1,69.9,13.37,1,1,2,83.27
1,98.9,14.42,1,2,1,113.32
1,24.5,11.85,1,1,1,36.35
1,19.69,16.11,1,1,3,143.2
2,19.69,16.11,1,1,3,143.2
3,19.69,16.11,1,1,3,143.2
4,19.69,16.11,1,1,3,143.2
1,47.65,15.23,1,3,1,62.88
1,16.9,12.6,1,1,1,29.5
1,12.9,16.79,1,1,2,29.69
1,155.13,18.97,1,1,3,174.1
1,240.0,19.85,1,1,10,259.85
1,189.0,13.76,1,1,2,202.76
1,34.89,22.17,1,1,5,57.06
1,25.0,14.1,1,1,1,39.1
1,81.5,13.59,1,1,3,95.09
1,129.99,23.49,1,1,3,153.48
1,129.99,13.93,1,1,2,143.92
1,152.9,18.32,1,1,8,171.22
1,24.99,7.44,1,1,1,32.43
1,209.99,28.45,1,1,8,238.44
1,58.9,9.34,1,2,1,68.24
1,22.0,14.52,1,2,1,36.52
1,54.99,14.55,1,1,2,69.54
1,9.99,16.6,1,1,2,26.59
1,39.0,7.78,1,1,3,46.78
1,122.99,14.61,1,2,1,137.6
1,53.9,9.09,1,2,1,258.41
2,39.9,11.36,1,2,1,258.41
3,53.9,18.18,1,2,1,258.41
4,53.9,18.18,1,2,1,258.41
1,86.42,13.04,1,1,2,99.46
1,49.99,16.79,1,1,1,66.78
1,58.99,14.72,1,2,1,73.71
2,84.9,25.58,1,1,8,250.06
1,13.65,8.72,1,1,1,22.37
1,109.0,19.73,1,1,10,128.73
1,25.77,7.39,1,4,1,33.16
1,29.99,15.31,1,1,1,45.3
1,105.0,9.09,1,1,1,114.09
1,47.49,16.11,1,1,1,63.6
1,149.65,19.15,1,1,2,168.8
1,89.99,15.39,1,1,8,105.38
1,21.15,13.08,1,1,3,34.23
1,55.0,23.11,1,1,3,78.11
1,84.99,9.41,1,1,1,94.4
1,39.0,12.69,1,1,2,51.69
1,25.0,11.85,1,2,1,36.85
1,17.9,34.15,1,1,2,52.05
1,119.85,11.86,1,4,1,131.71
1,176.49,8.98,1,1,1,185.47
1,55.9,8.29,1,1,1,64.19
1,99.9,0.0,1,1,1,99.9
1,34.9,15.11,1,1,1,50.01
1,35.9,11.74,1,1,1,47.64
1,79.9,18.44,1,1,2,98.34
1,65.0,25.73,1,1,1,90.73
1,36.75,12.92,1,1,1,49.67
1,139.99,27.06,1,1,3,167.05
1,44.99,22.25,1,1,2,134.48
2,44.99,22.25,1,1,2,134.48
1,89.99,17.07,1,1,5,107.06
1,38.99,19.32,1,1,3,58.31
1,149.99,17.49,1,1,2,167.48
1,99.0,26.99,1,2,1,125.99
1,144.41,13.14,1,2,1,157.55
1,89.9,15.38,1,2,1,105.28
1,265.0,16.76,1,1,8,281.76
1,80.0,7.43,1,1,3,174.86
2,80.0,7.43,1,1,3,174.86
1,59.9,21.05,1,2,1,80.95
1,26.19,18.28,1,4,1,44.47
1,13.99,15.23,1,2,1,29.22
1,169.99,21.68,1,2,1,191.67
1,92.9,18.08,1,1,5,110.98
1,154.9,18.33,1,1,2,173.23
1,64.99,22.39,1,2,1,87.38
1,69.9,18.06,1,1,1,87.96
1,149.87,18.3,1,1,4,336.34
2,149.87,18.3,1,1,4,336.34
1,114.9,18.05,1,1,6,132.95
1,76.0,9.35,1,1,1,85.35
1,34.0,18.23,1,1,1,52.23
1,269.9,16.06,1,1,1,285.96
1,84.99,15.35,1,1,4,100.34
1,49.9,14.52,1,1,1,64.42
1,119.9,18.09,1,1,10,137.99
1,53.2,18.47,1,2,1,71.67
1,51.99,14.11,1,1,3,66.1
1,54.99,12.82,1,1,1,67.81
1,241.1,31.53,1,2,1,272.63
1,69.9,16.68,1,2,1,86.58
1,149.9,12.0,1,1,4,323.79
2,149.9,12.0,1,1,4,323.79
1,34.99,19.04,1,1,5,54.03
1,69.9,32.94,1,1,5,102.84
1,79.0,18.79,1,1,1,97.79
1,99.99,15.46,1,1,1,115.45
1,48.9,15.1,1,2,1,64.0
1,179.9,17.97,1,1,6,197.87
1,46.9,16.52,1,1,1,63.42
1,49.0,15.11,1,2,1,64.11
1,55.3,15.12,1,2,1,117.04
2,31.5,15.12,1,2,1,117.04
1,159.9,12.62,1,2,1,172.52
1,32.9,7.78,1,1,2,40.68
1,27.9,22.13,1,1,1,50.03
1,62.7,15.65,1,1,4,156.7
2,62.7,15.65,1,1,4,156.7
1,185.9,23.58,1,1,3,209.48
1,64.9,25.29,1,2,1,90.19
1,124.9,27.42,1,2,1,152.32
1,56.1,19.36,1,1,4,226.38
2,56.1,19.36,1,1,4,226.38
3,56.1,19.36,1,1,4,226.38
1,77.9,18.79,1,1,1,96.69
1,160.99,24.0,1,1,10,184.99
1,32.9,17.63,1,1,3,50.53
1,48.9,9.47,1,2,1,58.37
1,76.0,25.81,1,1,1,101.81
1,46.0,18.42,2,3,1,50.0
1,46.0,18.42,1,1,1,14.42
1,99.9,0.0,1,1,3,99.9
1,29.9,7.47,1,1,2,37.37
1,130.0,14.64,1,1,1,144.64
1,109.99,21.26,1,1,6,131.25
1,49.99,15.79,1,2,1,65.78
1,151.9,17.97,1,1,10,169.87
1,59.9,13.44,1,1,6,73.34
1,56.99,16.84,1,3,1,73.83
1,130.0,11.53,1,1,1,141.53
1,190.0,19.43,1,1,1,209.43
1,89.99,11.65,1,3,1,101.64
1,49.9,15.1,1,1,3,65.0
1,43.48,11.85,1,2,1,55.33
1,31.9,8.11,1,1,4,40.01
1,125.0,17.44,1,1,1,142.44
1,99.9,17.95,1,1,4,117.85
1,38.4,16.11,1,2,1,163.53
2,38.4,16.11,1,2,1,163.53
3,38.4,16.11,1,2,1,163.53
1,129.0,21.72,1,2,1,301.44
2,129.0,21.72,1,2,1,301.44
1,39.9,18.23,1,1,1,58.13
1,127.2,20.08,1,1,3,147.28
1,32.9,7.78,1,1,2,40.68
1,49.0,18.44,1,4,1,67.44
1,149.99,15.8,1,1,3,165.79
1,89.99,9.44,1,2,1,198.86
2,89.99,9.44,1,2,1,198.86
1,89.9,18.51,1,1,4,108.41
1,23.0,22.22,1,1,1,45.22
1,105.9,16.5,1,1,3,122.4
1,51.2,11.86,1,1,6,63.06
1,83.9,19.83,1,2,1,103.73
1,155.97,8.35,1,4,1,164.32
1,120.0,23.55,1,1,3,143.55
1,58.9,10.62,1,1,4,139.05
2,58.9,10.62,1,1,4,139.05
1,109.0,24.84,1,1,2,133.84
1,110.32,7.96,1,1,1,118.28
1,124.9,33.32,1,1,6,158.22
1,230.0,16.36,1,1,10,246.36
1,93.49,14.05,1,1,1,107.54
1,50.0,17.6,1,2,1,67.6
1,115.0,16.51,1,2,1,131.51
1,43.9,15.1,1,1,5,59.0
1,45.9,8.27,1,1,1,54.17
1,22.0,12.81,1,2,1,34.81
1,235.0,29.91,1,2,1,264.91
1,56.99,25.68,1,1,4,82.67
1,56.99,16.16,1,1,1,73.15
1,53.7,15.13,1,1,2,68.83
1,120.0,34.38,1,1,1,154.38
1,17.99,11.85,1,1,1,29.84
1,89.99,14.72,1,1,1,104.71
1,59.9,19.39,1,2,1,79.29
1,199.9,21.89,1,2,1,221.79
1,89.99,16.39,1,1,10,106.38
1,45.9,16.11,1,2,1,62.01
1,69.99,11.51,1,1,2,81.5
1,56.0,21.63,1,1,2,77.63
1,118.9,15.58,1,1,2,134.48
1,139.9,18.23,1,1,1,10.17
1,139.9,18.23,2,3,1,147.96
1,119.9,22.77,1,1,1,142.67
1,109.9,7.03,2,1,5,107.31
1,109.9,7.03,1,1,8,207.35
1,129.0,21.39,1,1,10,150.39
1,144.99,18.26,1,2,1,163.25
1,139.9,20.32,1,1,4,160.22
1,30.0,14.1,1,1,4,264.6
2,30.0,14.1,1,1,4,264.6
3,30.0,14.1,1,1,4,264.6
4,30.0,14.1,1,1,4,264.6
5,30.0,14.1,1,1,4,264.6
6,30.0,14.1,1,1,4,264.6
1,49.0,25.38,1,1,3,74.38
1,69.9,18.29,1,2,1,88.19
1,125.9,29.92,1,1,7,155.82
1,29.9,13.91,1,2,1,87.62
2,29.9,13.91,1,2,1,87.62
1,69.99,27.04,1,1,3,97.03
1,52.5,17.94,1,1,1,70.44
1,97.56,12.81,1,2,1,110.37
1,59.9,19.39,1,1,6,79.29
1,179.0,16.69,1,1,1,195.69
1,34.9,15.11,1,1,1,50.01
1,39.99,14.1,1,3,1,54.09
1,59.9,19.39,1,2,1,158.58
2,59.9,19.39,1,2,1,158.58
1,40.0,22.21,1,1,1,62.21
1,69.9,14.24,1,1,3,84.14
1,58.32,27.18,1,1,1,85.5
1,55.0,9.14,1,2,1,64.14
1,99.99,6.95,1,1,2,322.5
1,149.99,15.81,1,1,1,165.8
1,99.99,19.39,1,1,1,238.76
2,99.99,19.39,1,1,1,238.76
1,50.9,16.8,1,2,1,67.7
1,120.0,23.38,1,2,1,143.38
1,89.9,14.38,1,1,6,104.28
1,92.0,17.89,1,1,5,109.89
1,19.9,7.78,1,1,2,27.68
1,79.0,13.57,1,1,4,92.57
1,23.99,7.78,1,1,1,31.77
1,54.9,14.14,1,1,1,69.04
1,35.99,15.23,1,1,5,51.22
1,23.99,25.63,1,1,4,49.62
1,199.08,9.55,1,1,8,208.63
1,59.9,18.57,1,1,2,78.47
1,69.9,20.98,1,1,1,90.88
1,89.0,14.37,1,1,4,103.37
1,24.99,18.28,1,2,1,43.27
1,19.9,12.48,1,1,1,32.38
1,89.9,16.26,1,1,4,106.16
1,29.9,15.11,1,2,1,45.01
1,129.0,31.99,1,1,15,160.99
1,69.9,13.08,1,2,1,165.96
2,69.9,13.08,1,2,1,165.96
1,39.9,15.1,1,1,5,55.0
1,159.9,29.43,1,1,1,189.33
1,79.0,19.74,1,1,3,98.74
1,59.0,7.78,1,1,3,66.78
1,93.99,23.46,1,1,4,117.45
1,139.9,12.07,1,1,6,151.97
1,119.85,13.5,1,1,3,133.35
1,9.99,9.34,1,2,1,19.33
1,60.0,9.94,1,2,1,69.94
1,139.9,18.23,1,2,1,316.26
2,139.9,18.23,1,2,1,316.26
1,23.99,7.78,1,1,1,31.77
1,127.9,18.78,1,2,1,146.68
1,34.9,16.11,1,1,5,51.01
1,53.99,15.13,1,1,1,69.12
1,69.0,23.06,1,1,1,92.06
1,78.8,18.65,1,1,8,97.45
1,79.9,19.53,1,1,1,99.43
1,89.0,12.12,1,2,1,101.12
1,55.5,17.13,1,1,2,72.63
1,65.99,17.71,1,1,8,83.7
1,69.9,17.06,1,1,2,86.96
1,84.6,22.95,1,1,2,107.55
1,86.9,24.82,1,1,3,111.72
1,105.0,19.7,1,1,2,124.7
1,92.9,27.19,1,2,1,120.09
1,199.0,16.15,1,2,1,215.15
1,14.0,18.23,1,1,3,32.23
1,95.0,15.74,1,1,1,110.74
1,180.0,12.47,1,1,3,192.47
1,94.9,23.81,1,1,1,118.71
1,34.99,35.03,1,1,10,100.8
2,25.52,5.26,1,1,10,100.8
1,84.9,20.64,1,2,1,105.54
1,19.99,14.1,1,2,1,34.09
1,150.0,12.55,1,1,4,162.55
1,37.9,19.32,1,1,2,57.22
1,49.9,8.72,1,1,2,58.62
1,124.9,18.44,1,1,3,83.38
1,124.9,18.44,2,3,1,59.96
1,69.0,17.76,1,1,1,86.76
1,229.0,24.18,1,1,4,253.18
1,60.0,9.17,1,1,1,69.17
1,115.0,15.56,1,1,2,130.56
1,38.6,13.61,1,1,4,52.21
1,96.0,13.38,1,1,1,109.38
1,99.0,13.99,1,1,10,209.88
2,82.9,13.99,1,1,10,209.88
1,17.9,19.04,1,1,3,36.94
1,115.0,13.25,1,1,3,128.25
1,74.99,11.15,1,1,1,86.14
1,65.9,15.67,1,1,1,81.57
1,94.0,14.26,1,1,2,108.26
1,104.0,26.24,1,1,2,130.24
1,39.99,12.79,1,1,3,52.78
1,54.9,13.08,1,1,3,67.98
1,29.99,7.39,1,1,3,37.38
1,39.9,14.11,1,2,1,54.01
1,29.99,7.78,1,1,1,37.77
1,139.99,27.52,1,2,1,167.51
1,89.0,23.2,1,2,1,112.2
1,55.0,17.97,1,1,1,72.97
1,59.9,17.67,1,1,1,77.57
1,29.9,12.87,1,1,2,85.54
2,29.9,12.87,1,1,2,85.54
1,107.9,8.92,1,1,1,116.82
1,42.57,15.1,1,1,1,57.67
1,56.99,14.15,1,1,2,71.14
1,129.99,18.16,1,1,2,148.15
1,20.9,7.78,1,2,1,28.68
1,220.0,16.29,1,1,4,236.29
1,84.99,18.16,1,2,1,103.15
1,78.0,16.74,1,2,1,94.74
1,58.0,11.91,1,1,4,69.91
1,48.9,11.73,2,3,1,50.0
1,48.9,11.73,1,1,1,10.63
1,55.5,22.97,1,1,1,78.47
1,79.0,18.78,1,1,5,97.78
1,80.0,16.81,1,2,1,96.81
1,205.0,18.14,1,1,10,223.14
2,13.9,29.27,1,1,4,107.09
1,16.9,7.78,1,1,1,24.68
1,59.9,15.36,1,1,4,150.52
2,59.9,15.36,1,1,4,150.52
1,169.0,18.43,1,2,1,187.43
1,159.99,29.91,1,1,2,189.9
1,31.9,15.23,1,1,4,47.13
1,35.0,17.97,1,1,10,105.94
2,35.0,17.97,1,1,10,105.94
1,33.0,13.71,1,1,4,46.71
1,60.0,11.15,1,1,1,213.45
2,60.0,11.15,1,1,1,213.45
3,60.0,11.15,1,1,1,213.45
1,69.9,22.45,1,2,1,92.35
1,112.49,18.89,1,1,3,131.38
1,54.9,11.88,1,1,1,66.78
1,53.9,13.4,1,1,1,67.3
1,48.9,9.26,1,1,1,58.16
1,69.9,15.24,1,1,1,85.14
1,39.9,9.26,1,1,1,49.16
1,149.9,13.78,1,1,1,163.68
1,24.99,15.79,1,1,1,40.78
1,19.9,15.44,1,1,1,35.34
1,76.89,15.98,1,1,1,92.87
1,49.99,17.93,1,1,1,135.84
2,49.99,17.93,1,1,1,135.84
1,35.2,22.53,1,1,1,57.73
1,142.14,23.8,1,1,5,165.94
1,24.75,12.69,1,1,1,37.44
1,24.9,14.52,1,2,1,39.42
1,109.0,12.76,1,1,8,121.76
1,143.8,15.76,1,2,1,159.56
1,49.0,18.44,1,1,3,67.44
1,240.35,17.44,1,3,1,257.79
1,32.99,9.34,1,2,1,42.33
1,120.0,8.26,1,1,3,128.26
1,270.0,16.77,1,2,1,286.77
1,42.0,7.55,1,1,1,49.55
1,50.0,15.1,1,1,6,65.1
1,149.65,19.15,1,1,3,168.8
1,160.0,18.37,1,1,1,178.37
1,59.99,15.17,1,4,1,75.16
1,34.9,16.43,1,1,5,51.33
1,18.95,15.1,1,1,1,34.05
1,135.9,16.71,1,1,4,152.61
1,89.0,7.88,1,1,2,96.88
1,9.6,16.11,1,1,1,25.71
1,141.09,23.49,1,1,2,164.58
1,195.9,16.12,2,1,3,112.02
1,195.9,16.12,1,1,2,100.0
1,33.9,7.87,1,1,1,41.77
1,145.0,26.29,1,1,4,171.29
1,34.9,19.15,1,1,2,54.05
1,99.0,19.93,2,3,1,100.0
1,99.0,19.93,1,1,1,18.93
1,27.99,22.13,1,1,5,50.12
1,19.9,11.85,1,1,3,31.75
1,29.89,15.11,1,2,1,45.0
1,78.0,11.17,1,1,8,178.34
2,78.0,11.17,1,1,8,178.34
1,149.9,14.17,1,1,5,492.21
2,149.9,14.17,1,1,5,492.21
3,149.9,14.17,1,1,5,492.21
1,104.0,27.05,1,1,2,131.05
1,29.9,17.92,1,2,1,47.82
1,248.9,15.49,1,1,5,264.39
1,29.9,18.23,1,2,1,48.13
1,42.0,15.1,1,1,1,57.1
1,99.99,9.69,1,1,8,219.36
2,99.99,9.69,1,1,8,219.36
1,24.9,7.87,1,1,1,32.77
1,59.9,17.99,1,2,1,77.89
1,122.99,25.21,1,1,4,148.2
1,89.9,14.38,1,1,3,104.28
1,29.99,8.72,1,2,1,38.71
1,39.49,16.11,1,1,2,55.6
1,21.49,12.6,1,4,1,34.09
1,170.0,27.73,1,2,1,197.73
1,49.9,11.85,1,1,1,61.75
1,110.32,15.87,1,1,1,252.38
2,110.32,15.87,1,1,1,252.38
1,99.0,11.57,1,1,1,55.28
1,99.0,11.57,2,1,1,55.29
1,219.9,18.79,1,1,5,238.69
1,59.99,14.17,1,1,7,74.16
1,139.9,21.47,1,1,2,161.37
1,39.4,8.82,1,1,1,48.22
1,15.0,10.96,1,1,1,25.96
1,89.9,12.33,1,1,3,102.23
1,55.0,21.19,1,1,2,76.19
1,179.0,22.05,1,1,5,201.05
1,69.99,22.42,1,1,3,92.41
1,30.21,15.1,1,1,1,45.31
1,58.9,14.13,1,1,3,73.03
1,118.44,15.14,1,1,4,133.58
1,199.89,15.49,1,1,8,215.38
1,19.9,22.06,1,2,1,41.96
1,64.9,20.85,1,1,1,85.75
1,149.99,15.81,1,1,8,165.8
1,75.0,15.28,1,1,9,90.28
1,19.9,8.27,1,1,1,28.17
1,55.9,17.96,1,2,1,73.86
1,67.0,18.35,1,1,1,85.35
1,49.6,9.1,1,2,1,58.7
1,49.9,16.54,1,1,2,66.44
1,120.0,14.59,1,1,1,134.59
1,159.99,9.33,1,1,3,169.32
1,64.9,15.2,1,2,1,80.1
1,76.95,7.8,1,1,3,84.75
1,24.9,18.27,1,1,1,43.17
1,49.9,18.94,1,1,1,68.84
1,159.9,15.87,1,1,2,175.77
1,22.37,17.78,1,2,1,40.15
1,269.9,19.82,2,3,1,457.72
1,269.9,19.82,1,3,1,413.72
1,149.87,14.78,2,3,1,100.0
1,149.87,14.78,1,1,3,64.65
1,14.9,25.63,1,2,1,40.53
1,39.9,23.28,1,1,1,63.18
1,25.0,8.34,1,2,1,33.34
1,64.89,9.09,1,1,2,73.98
1,64.5,14.2,1,2,1,157.4
2,64.5,14.2,1,2,1,157.4
1,48.9,9.26,1,2,1,58.16
1,30.0,19.32,1,2,1,49.32
1,15.9,8.11,1,3,1,24.01
1,159.99,17.31,1,1,1,177.3
1,71.0,11.69,1,2,1,82.69
1,28.99,18.3,1,1,4,47.29
1,35.99,15.1,1,2,1,51.09
1,99.0,33.08,1,1,1,396.24
2,99.0,33.08,1,1,1,396.24
3,99.0,33.08,1,1,1,396.24
1,97.49,17.93,1,1,3,115.42
1,149.9,18.98,1,2,1,168.88
1,59.9,17.67,1,2,1,77.57
1,19.6,15.1,1,1,1,34.7
1,99.0,15.44,1,1,10,114.44
1,79.99,18.17,1,1,4,98.16
1,109.5,34.57,1,1,1,144.07
1,19.9,22.85,1,1,1,256.5
2,19.9,22.85,1,1,1,256.5
3,19.9,22.85,1,1,1,256.5
4,19.9,22.85,1,1,1,256.5
5,19.9,22.85,1,1,1,256.5
6,19.9,22.85,1,1,1,256.5
1,109.9,15.53,1,1,1,125.43
1,69.9,13.08,1,1,3,165.96
2,69.9,13.08,1,1,3,165.96
1,229.9,34.97,1,1,5,264.87
1,149.9,17.3,1,2,1,167.2
1,99.0,17.94,1,1,2,116.94
1,39.97,25.63,1,1,2,65.6
1,79.08,17.8,1,1,4,96.88
1,91.3,23.44,1,1,2,114.74
1,79.9,7.98,1,4,1,87.88
1,29.9,17.6,1,1,4,47.5
1,255.0,9.98,1,1,5,264.98
1,44.9,15.63,1,2,1,181.59
2,44.9,15.63,1,2,1,181.59
3,44.9,15.63,1,2,1,181.59
1,20.9,3.94,1,2,1,63.6
2,12.5,26.26,1,2,1,63.6
1,44.9,22.67,1,1,6,67.57
1,87.9,17.87,1,1,1,105.77
1,60.0,14.59,1,1,1,74.59
1,105.0,18.54,1,1,2,123.54
1,85.0,16.22,1,2,1,101.22
1,89.9,7.88,1,1,1,97.78
1,24.9,11.85,1,1,1,36.75
1,48.99,24.9,1,2,1,147.78
2,48.99,24.9,1,2,1,147.78
1,27.9,7.87,1,2,1,35.77
1,29.0,25.63,1,1,2,54.63
1,53.9,12.43,1,1,3,66.33
1,69.9,22.77,1,1,1,92.67
1,59.99,14.17,1,1,7,74.16
1,13.99,7.39,1,1,1,42.76
2,13.99,7.39,1,1,1,42.76
1,122.99,15.74,1,1,1,138.73
1,134.9,13.96,1,1,1,148.86
1,224.0,16.67,1,1,1,240.67
1,215.0,24.66,1,4,1,239.66
1,24.3,10.96,1,1,3,70.52
2,24.3,10.96,1,1,3,70.52
1,14.9,14.1,1,1,1,29.0
1,99.9,12.4,1,1,4,112.3
1,49.9,16.54,1,1,1,132.88
2,49.9,16.54,1,1,1,132.88
1,79.99,13.11,1,1,1,93.1
1,149.9,18.93,1,1,2,168.83
1,114.9,11.82,1,1,2,126.72
1,74.99,18.33,1,1,4,93.32
1,56.99,13.76,1,1,1,70.75
1,99.9,27.0,1,1,10,126.9
1,92.5,17.09,1,1,1,109.59
1,217.9,29.93,1,1,2,247.83
1,159.99,21.61,1,1,1,181.6
1,22.99,17.63,1,1,4,40.62
1,145.0,14.6,1,1,1,159.6
1,106.9,0.0,1,1,4,106.9
1,139.0,16.94,1,1,3,155.94
1,35.0,7.51,1,2,1,42.51
1,68.0,16.92,1,1,2,84.92
1,21.99,15.1,1,2,1,37.09
1,9.99,18.23,1,1,1,28.22
1,39.0,15.1,1,1,3,108.2
2,39.0,15.1,1,1,3,108.2
1,142.9,17.74,1,1,10,160.64
1,185.81,17.06,1,2,1,202.87
1,89.0,17.87,1,1,3,106.87
1,49.9,17.66,1,4,1,67.56
1,79.99,26.82,1,2,1,106.81
1,65.0,16.89,1,1,1,81.89
1,32.9,17.6,1,1,5,50.5
1,149.0,21.88,1,1,6,170.88
1,189.99,9.52,1,1,1,199.51
1,119.9,20.08,1,1,3,139.98
1,69.89,19.46,1,1,3,89.35
1,24.89,9.34,1,2,1,34.23
1,29.99,17.63,1,1,1,47.62
1,52.0,18.46,1,1,2,70.46
